stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130709,01KG0329,20130709
01BD0545,WEWESSA ESTATE,0.0,20130709,01BD0545,20130709
01RT196A,KALAWANA MINI HYDRO,15.2,20130709,01RT196A,20130709
01PU313A,MARAWILA,0.0,20130709,01PU313A,20130709
01KG175A,IBBAGAMUWA,9.0,20130709,01KG175A,20130709
01KG0326,MEDIYAWA TANK,0.0,20130709,01KG0326,20130709
01PL0340,MINNERIYA TANK,0.0,20130709,01PL0340,20130709
01PL224A,KAUDULLA WEWA,0.0,20130709,01PL224A,20130709
01MU357A,MUTU IYANKADDU,0.0,20130709,01MU357A,20130709
01AM0459,SAGAMAM TANK,0.0,20130709,01AM0459,20130709
01JF0425,POINT PEDRO,0.0,20130709,01JF0425,20130709
01KE0544,WEWELTALAWA ESTATE,16.4,20130709,01KE0544,20130709
01CB0268,LABUGAMA TANK,26.3,20130709,01CB0268,20130709
01AN104A,EHETUGASWEWA,0.0,20130709,01AN104A,20130709
01KT0200,KALUTARA-P.W.D.,0.0,20130709,01KT0200,20130709
01AM0012,AMPARAI TANK,0.0,20130709,01AM0012,20130709
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130709,01KG0532,20130709
01MG540A,WELLAWAYA,0.0,20130709,01MG540A,20130709
01GL0030,BADDEGAMA ESTATE,9.7,20130709,01GL0030,20130709
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130709,01KG407A,20130709
01MU0216,KANNUKKENI TANK,0.0,20130709,01MU0216,20130709
01KG469A,SIYAMBALANGAMUWA,0.0,20130709,01KG469A,20130709
01KI0183,IRANAMADU TANK,0.0,20130709,01KI0183,20130709
01AM001E,ADDALACHENAI,0.0,20130709,01AM001E,20130709
01GM0011,AMBEPUSSA GOVT FARM,14.5,20130709,01GM0011,20130709
01GL0267,LABUDUWA,2.4,20130709,01GL0267,20130709
01RT042C,BELIHULOYA,0.0,20130709,01RT042C,20130709
01PU0065,CHILAW-P.W.D,0.0,20130709,01PU0065,20130709
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130709,01AN193A,20130709
01CB0025,AVISSAWELLA ESTATE,9.5,20130709,01CB0025,20130709
01CB0150,HANWELLA GROUP,13.4,20130709,01CB0150,20130709
01GM0373,NEGOMBO,4.8,20130709,01GM0373,20130709
01RT0435,PUSSELLA S.P.,15.2,20130709,01RT0435,20130709
01BT197B,KALKUDAH,0.0,20130709,01BT197B,20130709
01NE506B,UDARADELLA,15.9,20130709,01NE506B,20130709
