stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130718,01KG0329,20130718
01BD0545,WEWESSA ESTATE,0.0,20130718,01BD0545,20130718
01RT196A,KALAWANA MINI HYDRO,12.0,20130718,01RT196A,20130718
01PU313A,MARAWILA,0.0,20130718,01PU313A,20130718
01KG175A,IBBAGAMUWA,0.0,20130718,01KG175A,20130718
01KG0326,MEDIYAWA TANK,0.0,20130718,01KG0326,20130718
01PL0340,MINNERIYA TANK,0.0,20130718,01PL0340,20130718
01PL224A,KAUDULLA WEWA,0.0,20130718,01PL224A,20130718
01MU357A,MUTU IYANKADDU,0.0,20130718,01MU357A,20130718
01AM0459,SAGAMAM TANK,0.0,20130718,01AM0459,20130718
01JF0425,POINT PEDRO,0.0,20130718,01JF0425,20130718
01KE0544,WEWELTALAWA ESTATE,0.0,20130718,01KE0544,20130718
01CB0268,LABUGAMA TANK,19.7,20130718,01CB0268,20130718
01AN104A,EHETUGASWEWA,0.0,20130718,01AN104A,20130718
01KT0200,KALUTARA-P.W.D.,0.9,20130718,01KT0200,20130718
01AM0012,AMPARAI TANK,0.0,20130718,01AM0012,20130718
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130718,01KG0532,20130718
01MG540A,WELLAWAYA,0.0,20130718,01MG540A,20130718
01GL0030,BADDEGAMA ESTATE,4.4,20130718,01GL0030,20130718
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130718,01KG407A,20130718
01MU0216,KANNUKKENI TANK,0.0,20130718,01MU0216,20130718
01KG469A,SIYAMBALANGAMUWA,0.0,20130718,01KG469A,20130718
01KI0183,IRANAMADU TANK,0.0,20130718,01KI0183,20130718
01AM001E,ADDALACHENAI,0.0,20130718,01AM001E,20130718
01GM0011,AMBEPUSSA GOVT FARM,7.8,20130718,01GM0011,20130718
01GL0267,LABUDUWA,1.3,20130718,01GL0267,20130718
01RT042C,BELIHULOYA,0.0,20130718,01RT042C,20130718
01PU0065,CHILAW-P.W.D,0.0,20130718,01PU0065,20130718
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130718,01AN193A,20130718
01CB0025,AVISSAWELLA ESTATE,29.0,20130718,01CB0025,20130718
01CB0150,HANWELLA GROUP,22.0,20130718,01CB0150,20130718
01GM0373,NEGOMBO,0.0,20130718,01GM0373,20130718
01RT0435,PUSSELLA S.P.,13.5,20130718,01RT0435,20130718
01BT197B,KALKUDAH,0.0,20130718,01BT197B,20130718
01NE506B,UDARADELLA,42.1,20130718,01NE506B,20130718
01AM368B,NAVATKIRI ARU TANK,9.0,20130718,01AM368B,20130718
01RT0032,BALANGODA POST OFFICE,1.0,20130718,01RT0032,20130718
01AM493B,THIRUKKOVIL,0.0,20130718,01AM493B,20130718
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130718,01BT0357,20130718
01KE009B,AMBANPITIYA ESTATE,0.0,20130718,01KE009B,20130718
01HT481A,SURIYAWEWA,0.0,20130718,01HT481A,20130718
01MT0232,KEKENADURA (MATARA),12.1,20130718,01MT0232,20130718
01KT400C,PALLEGODA ESTATE,14.2,20130718,01KT400C,20130718
01KG014A,ANDIGAMA FARM,4.0,20130718,01KG014A,20130718
01CB166A,HOMAGAMA,11.3,20130718,01CB166A,20130718
01GM487B,THAMMITA,34.4,20130718,01GM487B,20130718
01NE0236,KENILWORTH (STRATHELLIE),42.0,20130718,01NE0236,20130718
01KG258D,KULIYAPITIYA,0.0,20130718,01KG258D,20130718
01CB469B,COLOMBO PORT,23.2,20130718,01CB469B,20130718
01KG404A,PANDUWASNUWARA,0.0,20130718,01KG404A,20130718
01CB0080,DEHIWALA ZOO,13.2,20130718,01CB0080,20130718
01KY0418,PERADENIYA BOT.GARDENS,0.0,20130718,01KY0418,20130718
01KG0452,RIDIBENDI ELA,0.0,20130718,01KG0452,20130718
01CB0026,AVISSAWELLA HOSPITAL,12.1,20130718,01CB0026,20130718
01GM0528,WALPITA,6.0,20130718,01GM0528,20130718
01CB0016,ANGODA MENTAL HOSPITAL,17.9,20130718,01CB0016,20130718
01KT0035,BANDARAGAMA,26.4,20130718,01KT0035,20130718
01KG0256,KOULWEWA,0.0,20130718,01KG0256,20130718
01PL020A,ARALAGANWILA,0.0,20130718,01PL020A,20130718
01KT513A,USK VALLEY S.P.,26.0,20130718,01KT513A,20130718
01MG141B,HANDAPANGALA,0.0,20130718,01MG141B,20130718
01KG0253,HAKWATUNA-OYA,0.0,20130718,01KG0253,20130718
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130718,01HT0292,20130718
43PPP,POLONNARUWA,0.0,20130718,43PPP,20130718
01VA414A,PAVATKULAM,0.0,20130718,01VA414A,20130718
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20130718,01KE0021,20130718
01ML324A,MEDAPIHILLA,0.0,20130718,01ML324A,20130718
01NE0153,HATTON KOTAGALA ROSITA,61.6,20130718,01NE0153,20130718
01KG092B,DODANGASLANDA,1.0,20130718,01KG092B,20130718
01VA0518,VAVUNIYA P.W.D.,0.0,20130718,01VA0518,20130718
01PL0427,POLONNARUWA AGRI.STATION,0.0,20130718,01PL0427,20130718
01AM459A,SAMANTHURAI,0.0,20130718,01AM459A,20130718
01RT539B,WELLANDURA TEA FACTORY,0.6,20130718,01RT539B,20130718
01KT021A,ARAMANAGOLLA,28.7,20130718,01KT021A,20130718
01AM257A,KUDASIGIRIYA,0.0,20130718,01AM257A,20130718
43418,TRINCOMALEE,0.0,20130718,43418,20130718
43421,ANURADHAPURA,0.0,20130718,43421,20130718
43413,MANNAR,0.0,20130718,43413,20130718
43467,RATMALANA,29.9,20130718,43467,20130718
43424,PUTTALAM,0.0,20130718,43424,20130718
43999,POTTUVIL,0.0,20130718,43999,20130718
