stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,1.5,20131219,01KG0329,20131219
01RT196A,KALAWANA MINI HYDRO,24.3,20131219,01RT196A,20131219
01PU313A,MARAWILA,0.0,20131219,01PU313A,20131219
01KG175A,IBBAGAMUWA,0.0,20131219,01KG175A,20131219
01KG0326,MEDIYAWA TANK,0.0,20131219,01KG0326,20131219
01PL0340,MINNERIYA TANK,4.9,20131219,01PL0340,20131219
01PL224A,KAUDULLA WEWA,0.0,20131219,01PL224A,20131219
01MU357A,MUTU IYANKADDU,0.0,20131219,01MU357A,20131219
01AM0459,SAGAMAM TANK,0.0,20131219,01AM0459,20131219
01JF0425,POINT PEDRO,0.0,20131219,01JF0425,20131219
01KE0544,WEWELTALAWA ESTATE,0.0,20131219,01KE0544,20131219
01CB0268,LABUGAMA TANK,0.0,20131219,01CB0268,20131219
01PL538C,WELIKANDA SINGHAPURA,0.0,20131219,01PL538C,20131219
01AN104A,EHETUGASWEWA,0.0,20131219,01AN104A,20131219
01KT0200,KALUTARA-P.W.D.,1.6,20131219,01KT0200,20131219
01AM0012,AMPARAI TANK,0.0,20131219,01AM0012,20131219
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20131219,01KG0532,20131219
01MG540A,WELLAWAYA,0.0,20131219,01MG540A,20131219
01GL0030,BADDEGAMA ESTATE,0.0,20131219,01GL0030,20131219
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20131219,01KG407A,20131219
01MU0216,KANNUKKENI TANK,0.0,20131219,01MU0216,20131219
01KG469A,SIYAMBALANGAMUWA,0.0,20131219,01KG469A,20131219
01KI0183,IRANAMADU TANK,0.0,20131219,01KI0183,20131219
01AM001E,ADDALACHENAI,2.3,20131219,01AM001E,20131219
01GM0011,AMBEPUSSA GOVT FARM,0.0,20131219,01GM0011,20131219
01GL0267,LABUDUWA,0.0,20131219,01GL0267,20131219
01RT042C,BELIHULOYA,11.2,20131219,01RT042C,20131219
01PU0065,CHILAW-P.W.D,0.0,20131219,01PU0065,20131219
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20131219,01AN193A,20131219
01CB0025,AVISSAWELLA ESTATE,0.0,20131219,01CB0025,20131219
01GM0373,NEGOMBO,0.0,20131219,01GM0373,20131219
01RT0435,PUSSELLA S.P.,0.0,20131219,01RT0435,20131219
01NE506B,UDARADELLA,1.9,20131219,01NE506B,20131219
01AM368B,NAVATKIRI ARU TANK,0.0,20131219,01AM368B,20131219
01RT0032,BALANGODA POST OFFICE,0.0,20131219,01RT0032,20131219
01AM493B,THIRUKKOVIL,0.0,20131219,01AM493B,20131219
01BT0357,MYLAMBAVELLY ESTATE,7.4,20131219,01BT0357,20131219
01KE009B,AMBANPITIYA ESTATE,0.0,20131219,01KE009B,20131219
01HT481A,SURIYAWEWA,0.0,20131219,01HT481A,20131219
01MT0232,KEKENADURA (MATARA),0.0,20131219,01MT0232,20131219
01KT400C,PALLEGODA ESTATE,0.0,20131219,01KT400C,20131219
01KG014A,ANDIGAMA FARM,0.0,20131219,01KG014A,20131219
01CB166A,HOMAGAMA,0.0,20131219,01CB166A,20131219
01GM487B,THAMMITA,0.0,20131219,01GM487B,20131219
01NE0236,KENILWORTH (STRATHELLIE),0.0,20131219,01NE0236,20131219
01KG258D,KULIYAPITIYA,0.0,20131219,01KG258D,20131219
01CB469B,COLOMBO PORT,0.0,20131219,01CB469B,20131219
01KG404A,PANDUWASNUWARA,0.0,20131219,01KG404A,20131219
01CB0080,DEHIWALA ZOO,0.0,20131219,01CB0080,20131219
01KY0418,PERADENIYA BOT.GARDENS,1.0,20131219,01KY0418,20131219
01KG0452,RIDIBENDI ELA,0.0,20131219,01KG0452,20131219
01CB0026,AVISSAWELLA HOSPITAL,0.0,20131219,01CB0026,20131219
01GM0528,WALPITA,0.0,20131219,01GM0528,20131219
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20131219,01CB0016,20131219
01JF062A,CHAVAKACHCHERI,0.0,20131219,01JF062A,20131219
01KG0256,KOULWEWA,0.0,20131219,01KG0256,20131219
01PL020A,ARALAGANWILA,6.0,20131219,01PL020A,20131219
01KT513A,USK VALLEY S.P.,0.0,20131219,01KT513A,20131219
01MG141B,HANDAPANGALA,1.2,20131219,01MG141B,20131219
01KG0253,HAKWATUNA-OYA,0.0,20131219,01KG0253,20131219
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20131219,01HT0292,20131219
43PPP,POLONNARUWA,3.4,20131219,43PPP,20131219
01PU0013,ANAMADUWA DISPENSARY,0.0,20131219,01PU0013,20131219
01VA414A,PAVATKULAM,0.0,20131219,01VA414A,20131219
